canonical_smiles,molecule_chembl_id,F,target_pref_name
C[C@]1(O)C[C@@H](c2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccn32)C1,CHEMBL2325957,87.0,Mus musculus
CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1cc(F)c(F)cc1OC[C@H]2CCN,CHEMBL3403391,87.0,Mus musculus
CC(C)NC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1,CHEMBL3577868,87.0,Mus musculus
CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(CO)c1ccc(F)cc1,CHEMBL2178662,87.0,Rattus norvegicus
O=C(O)CCCN1CCC[C@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1,CHEMBL565789,87.0,Rattus norvegicus
CN1C[C@H](C(=O)N2CCN(c3cccc(=O)n3C)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21,CHEMBL254500,87.0,Rattus norvegicus
O=C1COc2ccc(CN[C@@H]3CCN(CCn4c(=O)ccc5ncc(F)cc54)C[C@@H]3F)nc2N1,CHEMBL3290353,87.0,Rattus norvegicus
CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,CHEMBL3605557,87.0,Rattus norvegicus
COCc1nc2c(OC)ccc(C(=O)Nc3c(Cl)c[n+]([O-])cc3Cl)c2[nH]1,CHEMBL94255,87.0,Mus musculus
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1,CHEMBL1800137,87.0,Mus musculus
Cc1[nH]c2c(N3CCO[C@H](CO)C3)c(C#N)c(C(F)(F)F)nc2c1Cl,CHEMBL4175607,87.0,Rattus norvegicus
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1,CHEMBL1800137,87.0,Mus musculus
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,CHEMBL221959,87.0,Rattus norvegicus
Cc1c2c(=O)n(-c3ccccc3)[nH]c2cc(=O)n1Cc1cccnc1,CHEMBL1277122,87.0,Rattus norvegicus
CN(c1ccc(Cl)cc1)c1nc(=O)c2cccnc2s1,CHEMBL3400467,87.1,Rattus norvegicus
C[C@H]1[C@H](c2ccc(F)cc2)OC(=O)N1c1cccc(C#N)c1,CHEMBL4070383,87.2,Mus musculus
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N3CC4(C3)CS(=O)(=O)C4)nc2CC2CCCCC2)c(Cl)c1Cl,CHEMBL4129494,87.7,Rattus norvegicus
CC(C)[C@H](N)C(=O)O/N=C(\N)c1ccccc1,CHEMBL1684160,87.7,Rattus norvegicus
O=C(O)COC[C@H]1CC[C@H](COC(=O)N(c2ccccc2)c2ccc(Cl)c(F)c2)CC1,CHEMBL3926078,88.0,Rattus norvegicus
CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,CHEMBL4074213,88.0,Mus musculus
CSc1ccc(-c2ccccc2C2CCC(F)CC2C(=O)NCC#N)cc1,CHEMBL371954,88.0,Rattus norvegicus
NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,CHEMBL598194,88.0,Mus musculus
CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4cnc(-c5cnn(C)c5)cc4c32)CCO1,CHEMBL2397556,88.0,Rattus norvegicus
CS(=O)(=O)N1CCN(Cc2nc3c(N4CCOCC4)nc(-c4cnc(N)nc4)cn3n2)CC1,CHEMBL4217392,88.0,Mus musculus
CN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n([C@H]5CC[C@H](C)CC5)c4n3)nc2F)CC1,CHEMBL3237711,88.0,Rattus norvegicus
CCNc1nc2sc(-c3cccc([C@H](C)NC(C)=O)c3)nc2c2c1ncn2C,CHEMBL1642546,88.0,Rattus norvegicus
O=S(=O)(Nc1cc(-c2ccc3ncc(N4CCOCC4)nc3c2)cnc1Cl)c1ccc(F)cc1,CHEMBL1914743,88.0,Rattus norvegicus
NC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1,CHEMBL2414700,88.0,Rattus norvegicus
Cc1cn(-c2ccc3n(c2=O)CCN(CCOc2ccc(Cl)cc2C(F)(F)F)C3=O)cn1,CHEMBL3127906,88.0,Rattus norvegicus
Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,CHEMBL3408213,88.0,Rattus norvegicus
CNC(=O)c1ccc2[nH]nc(Cc3ccc4c(cnn4C)c3)c2c1,CHEMBL3775576,88.0,Rattus norvegicus
CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F,CHEMBL1671936,88.0,Rattus norvegicus
Fc1cnc(-c2cc(-c3ccc(F)c(-c4ncc(F)cc4F)c3)cnn2)c(F)c1,CHEMBL202789,88.0,Rattus norvegicus
CC1=CCC[C@H]1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)C(C)(C)CF)c1O,CHEMBL4079102,88.0,Rattus norvegicus
O=C(N[C@H]1CN2CCC1CC2)c1ccc2occc2c1,CHEMBL378471,88.0,Rattus norvegicus
O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3cccc(F)c3)cc(-c3ccc4c(c3)OCO4)c2)c1CCC(=O)O,CHEMBL1094348,88.0,Rattus norvegicus
O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,CHEMBL1083943,88.0,Rattus norvegicus
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,CHEMBL2059909,88.0,Rattus norvegicus
Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,CHEMBL3408213,88.0,Rattus norvegicus
COc1ccc([C@H](C(=O)N2CCOCC2)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)cn1,CHEMBL2037487,88.0,Rattus norvegicus
CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,CHEMBL1234833,88.0,Mus musculus
O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,CHEMBL1651534,88.0,Rattus norvegicus
CC(=O)c1cccc([C@@H](O)[C@H](O)[C@H](O)CO)n1,CHEMBL475689,88.0,Mus musculus
Cc1cc(SC(Cc2ccccc2)c2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,CHEMBL2037577,88.0,Mus musculus
C[C@@H](Oc1nc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,CHEMBL3622203,88.0,Rattus norvegicus
Cc1cc(CN2CC(C(=O)O)C2)ccc1OCc1cc(-c2ccccc2)c(C(F)(F)F)s1,CHEMBL224005,88.0,Rattus norvegicus
C[C@@H](Nc1nc(NC2(C(F)(F)F)CC2)c2nc(-c3cccc(S(C)(=O)=O)c3)ccc2n1)c1ccc(-n2cncn2)cc1,CHEMBL2018286,88.0,Rattus norvegicus
CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(-c3ncccc3F)c2[nH]1,CHEMBL222333,88.4,Rattus norvegicus
CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1,CHEMBL2087474,88.6,Mus musculus
COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,CHEMBL1980391,88.7,Rattus norvegicus
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3c(c2)Oc2ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc2C3(C)C)[nH]1)C(C)C,CHEMBL3360476,88.9,Rattus norvegicus
FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)nc1,CHEMBL456571,89.0,Rattus norvegicus
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1,CHEMBL539733,89.0,Rattus norvegicus
CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(C(=O)N4CCCC4)CC3)cc(-c3ccccc3)n2)CC1,CHEMBL601906,89.0,Rattus norvegicus
Cl.O=C(O)[C@@H]1C[C@H](Cc2cccc(F)c2)CN1,CHEMBL1778766,89.0,Rattus norvegicus
O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1-c1ccccc1)c1cccc([N+](=O)[O-])c1,CHEMBL3735719,89.0,Mus musculus
NC(=O)c1cccc2[nH]c(C3CCN(CCc4ccccc4)C3)nc12,CHEMBL453060,89.0,Mus musculus
FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)nc1,CHEMBL456571,89.0,Rattus norvegicus
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,CHEMBL387312,89.0,Mus musculus
O=C(O)CCNC(=O)c1ccc(CN(c2ccc3c(c2)CCC3)c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,CHEMBL492605,89.0,Rattus norvegicus
O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2c(-c3ncon3)ccc(F)c12,CHEMBL2315345,89.0,Rattus norvegicus
FC(F)(F)c1cc(-c2cccnc2)cc(-c2nnc(Nc3ccc(CN4CCCC4)cc3)o2)c1,CHEMBL4090804,89.0,Mus musculus
OC[C@H]1NC[C@@H](O)[C@@H]1O,CHEMBL80254,89.0,Rattus norvegicus
CCOc1ccc(F)c(N2CC[C@@H](Oc3ccc(N4N=C(C(F)(F)F)[C@@H](C)[C@@H]4CC(=O)O)cc3)[C@H](F)C2)c1,CHEMBL4066815,89.0,Rattus norvegicus
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1,CHEMBL539733,89.0,Rattus norvegicus
O=C(c1ccc(F)cc1)N1CCN2C(=O)c3cc[n+]([O-])cc3C12c1ccc(Cl)cc1,CHEMBL3393515,89.0,Rattus norvegicus
OC[C@H]1NC[C@@H](O)[C@@H]1O,CHEMBL80254,89.0,Rattus norvegicus
COc1ccc(NC(=O)N2CCNC[C@@H]2COc2cccnc2)cc1.Cl,CHEMBL3262163,89.0,Rattus norvegicus
CN1C[C@@H](C(=O)Nc2ccc(Cl)cc2)[C@H](c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)C1,CHEMBL2177588,89.0,Mus musculus
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(COC)CC3)cc(-c3ccccc3)n2)CC1,CHEMBL539733,89.0,Rattus norvegicus
O=c1[nH]ccc2c1c1cc(F)ccc1n2-c1ccccc1,CHEMBL1834949,89.0,Rattus norvegicus
CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,CHEMBL4208504,89.3,Mus musculus
CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O,CHEMBL203665,89.4,Rattus norvegicus
CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,CHEMBL3357637,89.4,Mus musculus
NC(CO)(CO)CO.O=C(O)CCc1ccc2c(c1)c(CCc1ccccc1)cn2-c1ccc(Oc2ccccc2)cc1,CHEMBL3327092,89.6,Mus musculus
CCN(CC)c1ccc2nc3ccc(N4CCCCC4)cc3[o+]c2c1.[Cl-],CHEMBL482921,89.6,Rattus norvegicus
COc1cc(F)cc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,CHEMBL2326633,90.0,Rattus norvegicus
O=C(O)CC1CC2(CCN(C(=O)NC3C4CC5CC(C4)CC3C5)CC2)c2c(Br)cccc21,CHEMBL605162,90.0,Rattus norvegicus
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2F)NC(=O)c2ccc(F)cc2C(F)(F)F)CCc2cc(Cl)ccc21,CHEMBL249360,90.0,Rattus norvegicus
CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1,CHEMBL2087474,90.0,Mus musculus
O=C(NC(c1ccc(Cl)cc1)c1ccnc(F)c1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,CHEMBL3086040,90.0,Mus musculus
COCc1ncc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCC4)n2)s1,CHEMBL203494,90.0,Rattus norvegicus
CCC[C@H](NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C1CCCCC1)NC(=O)Cc1cccc(c1)OCCCO2)C(=O)C(=O)NCC(=O)N[C@H](C(=O)N(C)C)c1ccccc1,CHEMBL201290,90.0,Rattus norvegicus
COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1.Cl,CHEMBL2147195,90.0,Rattus norvegicus
COc1ccc(CC(=O)NC(N/C(=N/C#N)Nc2ccccc2C)C(C)(C)C)cc1OC,CHEMBL255536,90.0,Rattus norvegicus
CNc1nc2[nH]c(-c3cccc(CNC(=O)COC)n3)cc2c2c1ncn2C,CHEMBL1923983,90.0,Rattus norvegicus
CN1CCc2ccc(Nc3nnc(-c4cc(-c5cccnc5)cc(C(F)(F)F)c4)o3)cc2C1,CHEMBL4060493,90.0,Mus musculus
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,CHEMBL238103,90.0,Rattus norvegicus
CCCSc1nc(N2CCC(CC(=O)O)CC2)ccc1C(=O)NC1CCCCC1,CHEMBL2153192,90.0,Rattus norvegicus
COc1ccc(C(=O)NC[C@H](O)CO)cc1/C=C/c1ccc(Cl)cc1,CHEMBL1949789,90.0,Mus musculus
COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,CHEMBL205627,90.0,Rattus norvegicus
CCC/N=C1\S/C(=C\c2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,CHEMBL1097184,90.0,Rattus norvegicus
C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)/C=C/c1ccc(Cl)cc1NC(N)=O,CHEMBL196860,90.0,Rattus norvegicus
COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4)c(F)c1,CHEMBL4067682,90.0,Rattus norvegicus
Cc1nn(-c2ccc(C(=O)N[C@@H]3CCCc4cc(CN5CCCCC5)ccc43)cc2)c(=O)c2c(Cl)cccc12,CHEMBL1834616,90.0,Rattus norvegicus
C[C@H](Nc1nc(Nc2cn(C)cn2)c2cnn(C)c2n1)c1ncc(F)cn1,CHEMBL3116054,90.0,Rattus norvegicus
O=C(O)CN1C(=O)[C@@]2(NC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,CHEMBL2042238,90.0,Rattus norvegicus
CCCc1nc(C)c(C(=O)NCC)n1Cc1ccc2oc(-c3ccccc3NS(=O)(=O)C(F)(F)F)c(Br)c2c1,CHEMBL326910,90.0,Rattus norvegicus
Nc1nc2c(c(N3CC[C@@H](N)C3)n1)CCCc1ccccc1-2,CHEMBL502347,90.0,Rattus norvegicus
CC(C)N1C(=O)[C@H](NC(=O)[C@@H](Cc2ccccc2F)NC(=O)c2ccc(F)cc2C(F)(F)F)CCc2cc(Cl)ccc21,CHEMBL249360,90.0,Rattus norvegicus
O=C(CO)Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,CHEMBL444433,90.0,Rattus norvegicus
O=C(CO)Nc1ccc2ncn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2c1,CHEMBL444433,90.0,Rattus norvegicus
CCOC1OC(=O)C[C@@H]1NC(=O)CN1CC=CC[C@H](NC(=O)c2ccc3ccccc3c2)C1=O,CHEMBL388236,90.0,Rattus norvegicus
CC(C)[C@@H]1OC(=O)C(C)(C)/C=C/c2ccc3ccc(nc3c2)[C@@H](C)NC(=O)[C@@H]2CCCN(N2)C(=O)[C@H](C)NC1=O,CHEMBL4173004,90.0,Rattus norvegicus
O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cc2c(C(F)(F)F)nn3ccccc23)cc1,CHEMBL402393,90.0,Rattus norvegicus
COc1ccc(-c2nnc(-c3ccc4nc(-c5c(C)cc(CC(C)(C)C(=O)O)cc5C)[nH]c4c3)o2)cc1,CHEMBL4074410,90.0,Rattus norvegicus
O=C1O[C@]2(CC[C@H](CNc3ccc(-c4ccccc4F)nn3)CC2)CN1c1cccnn1,CHEMBL1258673,90.0,Rattus norvegicus
CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,CHEMBL3298910,90.7,Mus musculus
Cc1ccc(CCCC(=O)c2ccc(CC[C@@](C)(N)CO)n2C)cc1,CHEMBL1951587,90.8,Rattus norvegicus
Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,CHEMBL488436,91.0,Mus musculus
CC(C)c1c(NC(=O)Nc2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C,CHEMBL379761,91.0,Rattus norvegicus
Cn1c2c(c3cc(S(=O)(=O)c4cccc(C(F)(F)F)c4)ccc31)C1CCC(C2)N1,CHEMBL1950762,91.0,Rattus norvegicus
Cn1c2c(c3cc(S(=O)(=O)c4cccc(C(F)(F)F)c4)ccc31)C1CCC(C2)N1,CHEMBL1950762,91.0,Rattus norvegicus
CCN1CCN(c2nc(C)nc3sc(-c4ccccc4)cc23)CC1,CHEMBL2057795,91.0,Rattus norvegicus
CCCc1cc(=O)n2nc(NCc3ccc(Cl)cc3F)c(C#N)c2[nH]1,CHEMBL3617077,91.0,Mus musculus
Cc1nnc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3c(F)cccc3F)c12,CHEMBL1081208,91.0,Rattus norvegicus
COc1ccc(-c2cc(=O)[nH]c(=S)n2CCN)c(OC)c1,CHEMBL3633250,91.0,Rattus norvegicus
Cc1cc2c(cc1Cc1ccc(-c3cocn3)cc1)C(=O)N([C@H]1CCOC[C@@H]1O)C2,CHEMBL4067722,91.0,Rattus norvegicus
COc1ccc2c(c1)CCN(C(=O)CCCC(=O)O)[C@H]2C(=O)Nc1cc(F)c2c(c1)CCC2(C)C,CHEMBL4072831,91.0,Mus musculus
Cn1ccnc1[C@H]1c2n[nH]c(=O)c3cccc(c23)N[C@@H]1c1ccc(F)cc1,CHEMBL3763822,91.0,Rattus norvegicus
Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1,CHEMBL1078665,91.0,Rattus norvegicus
O=c1cc(Cn2c(C3CCC3)nc3nccnc32)c2cccc(F)c2[nH]1,CHEMBL1801060,91.0,Mus musculus
C[C@@H](Oc1cc(-c2cnn(C(F)F)c2)cc2ncsc12)[C@H]1CNC(=O)O1,CHEMBL3622698,91.0,Rattus norvegicus
Nc1c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)cnc2ccnn12,CHEMBL2165819,91.0,Rattus norvegicus
O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC(F)C1,CHEMBL473188,91.0,Rattus norvegicus
N=C(Nc1ccc2c(c1)CCN2C1CCNCC1)c1cccs1,CHEMBL2203713,91.0,Rattus norvegicus
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,CHEMBL3623290,91.0,Rattus norvegicus
CC1(C)Cc2c(c(C(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,CHEMBL4224969,91.0,Rattus norvegicus
O=c1c2c(oc(O)c1C(c1ccccc1)C1CC1)CCCCCC2,CHEMBL16584,91.0,Rattus norvegicus
CC(C)c1ccc(S(=O)(=O)n2cc(CN3CCN(C)CC3)c3cc(F)ccc32)cc1.Cl.Cl,CHEMBL4093699,91.4,Rattus norvegicus
CC(C)=CCC/C(C)=C/CN(CCNC1C2CC3CC(C2)CC1C3)C(=O)OCOC(=O)C(C)C.O=C(O)/C=C\C(=O)O,CHEMBL541488,91.4,Rattus norvegicus
O=C(Nc1cccnc1)c1cc(C(F)(F)F)ccc1OCc1ccc(F)cc1,CHEMBL4077195,91.6,Mus musculus
CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,CHEMBL469169,92.0,Mus musculus
C[C@@H]1NC(c2ccc(=O)n(C(F)F)c2)=N[C@@]1(c1ccc(F)cc1)c1ccc(F)nc1,CHEMBL1784130,92.0,Rattus norvegicus
COC[C@@H](NC(C)=O)C(=O)NCc1ccc(Oc2cccc(OC(F)(F)F)c2)cc1,CHEMBL3589861,92.0,Rattus norvegicus
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,CHEMBL217092,92.0,Rattus norvegicus
C[C@]1(c2nc3cccc(C(N)=O)c3[nH]2)CCCN1,CHEMBL506871,92.0,Mus musculus
C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN.Cl,CHEMBL512157,92.0,Mus musculus
C[C@@H]1c2nnn(-c3ncccn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,CHEMBL4068397,92.0,Rattus norvegicus
O=S(=O)(Nc1cc(-c2ccc3nccc(N4CCOCC4)c3c2)cnc1Cl)c1ccc(F)cc1,CHEMBL1738719,92.0,Rattus norvegicus
COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109036,92.0,Mus musculus
COc1cc(C(N)=O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@@]2(C(=O)Nc3cc(Cl)sc32)[C@H]1c1cccc(Cl)c1F,CHEMBL3109040,92.0,Mus musculus
COc1ccc(Nc2cc(N[C@@H]3CCOC[C@@H]3N)nnc2C(N)=O)nc1C(C)C,CHEMBL3237576,92.0,Mus musculus
CCC[C@@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@]1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ccccc2OCCO)CC1,CHEMBL4299674,92.0,Mus musculus
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)[C@H](C)C1,CHEMBL3623289,92.0,Rattus norvegicus
N#Cc1cccc(-c2nc([C@H]3CC[C@H](C(=O)O)CC3)cc3cccnc23)c1,CHEMBL2172375,92.0,Rattus norvegicus
Cc1cccc2c(=O)[nH]c3c(c12)COC(C(C)(C)CO)C3,CHEMBL3736012,92.0,Mus musculus
Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@H](C)O[C@H](C)C3)ns2)n1,CHEMBL1270399,92.0,Mus musculus
CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](N)CC3)s2)o1,CHEMBL496567,92.0,Mus musculus
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCCOc1cc(F)ccc1F,CHEMBL2163421,92.0,Rattus norvegicus
CN1CCOCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,CHEMBL386710,92.0,Rattus norvegicus
NC[C@]1(c2cccc(Cl)c2)CC[C@H](n2nc(-c3cccnc3)ccc2=O)CC1,CHEMBL3112960,92.0,Rattus norvegicus
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(OC(C)C)nncc2c1,CHEMBL493670,92.0,Rattus norvegicus
CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1,CHEMBL1836317,92.0,Rattus norvegicus
CN(C(=O)C1(c2ccc(F)cc2)CCC1)[C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1,CHEMBL1778524,93.0,Rattus norvegicus
CC(=O)Nc1cnc(-c2ccncc2)c(-c2ccco2)n1,CHEMBL1672612,93.0,Rattus norvegicus
COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,CHEMBL1952210,93.0,Mus musculus
Fc1ccc(OC[C@@H]2CC[C@H]3CN(c4ncc(F)cn4)CCN3C2)cc1,CHEMBL66227,93.0,Rattus norvegicus
CN1CC(F)(F)C[C@H]1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,CHEMBL244520,93.0,Rattus norvegicus
C[C@@H](O[C@H]1CN2C(=O)C(O)C[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CHEMBL1099372,93.0,Rattus norvegicus
COc1cc2c(cc1-c1c(C)noc1C)[nH]c1nc(C)nc(-c3ccnc4ccccc34)c12,CHEMBL4171228,93.0,Rattus norvegicus
CN1CCC(COc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,CHEMBL216105,93.0,Rattus norvegicus
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(OC(F)(F)F)c(F)c3)nc1)C2,CHEMBL1630569,93.0,Rattus norvegicus
CC(C)C1(c2ccc(-c3ccc4cccc(F)c4c3)[nH]c2=O)OC(=O)NC1=O,CHEMBL2035510,93.0,Rattus norvegicus
Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2cnc(CO)cc21,CHEMBL2037132,93.0,Rattus norvegicus
COc1cc(-c2nn(C3CCN(C4CCOCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,CHEMBL381203,93.0,Mus musculus
CC(=O)Nc1c(C(C)=O)c(=O)n(C)c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc12,CHEMBL204232,93.0,Rattus norvegicus
CC(=O)Nc1c(C(C)=O)c(=O)n(C)c2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc12,CHEMBL204232,93.0,Rattus norvegicus
CCn1cnc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c1C,CHEMBL521674,93.0,Rattus norvegicus
CC(C)S(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3735865,93.0,Rattus norvegicus
COc1nc(C2=NOC[C@H](c3cc4ccccc4o3)N2)ccc1-n1cnc(C)c1,CHEMBL4101809,93.0,Rattus norvegicus
CC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCCN1,CHEMBL521712,93.0,Mus musculus
C[C@H](NC(=O)/C=C/c1ccccc1)c1cccc(N2CCOCC2)c1,CHEMBL317935,93.0,Rattus norvegicus
